Product_ID,Product_Name,Customer_ID,Customer_Name,Customer_Age,Gender,Country,Quantity,Total_Purchase_Amount,Profit_or_Loss,Date_of_Purchase,Mode_of_Purchase,Ratings,Product_Type,Month_of_Purchase,Year_of_Purchase
VM9DZYTE,Jeans,9272304.0,Noah Kumar,56.0,Female,Sweden,3.0,4156.8,889.61,2021-01-11,In-Person,2.3,,January,2021.0
35UBHDFH,Overcoat,9182763.0,Mia Taylor,46.0,Male,Canada,4.0,2018.28,1211.3,2020-07-01,In-Person,3.9,Tops,July,2019.0
ZA0R8B73,Leggings,3852954.0,Isabella Sharma,22.0,Male,Spain,1.0,3146.41,146.72,2019-01-26,In-Person,7.5,Bottoms,January,2019.0
Q0CNYAX6,Jacket,6690537.0,Liam Johnson,21.0,,,5.0,4021.34,-416.28,2022-06-24,Online,1.0,Tops,December,2019.0
CEBRY3YA,Tank Top,3350627.0,Isabella Johnson,38.0,Male,South Africa,2.0,3900.52,1692.62,2024-04-24,Online,7.1,Tops,April,2024.0
QW1PIXFZ,Floral Dress,6138099.0,Isabella Patel,25.0,Male,Japan,2.0,1929.92,733.33,2022-01-24,In-Person,3.8,Dresses,January,2022.0
1BUNU972,Blazer,928890.0,Noah Wilson,31.0,Male,Japan,2.0,2010.14,724.87,2019-07-25,Online,6.7,Tops,July,2019.0
08MV681A,Leggings,2729791.0,Sophia Wilson,60.0,Other,UAE,2.0,3545.8,1289.5,2018-09-23,In-Person,2.8,Bottoms,September,2018.0
WPU8W0BD,Sweater,1845530.0,Mia Patel,22.0,Other,Norway,5.0,1035.6,602.62,2025-09-11,Online,6.4,Tops,September,2025.0
F9N6NVL0,,2727955.0,Aarav Wilson,34.0,Female,Spain,1.0,2297.65,1956.63,2025-02-22,Online,9.6,Tops,February,2025.0
Z1SV40RG,Saree,7884768.0,Emma Brown,27.0,Female,Argentina,1.0,3433.37,1404.68,2020-01-12,Online,2.3,Bottoms,January,2020.0
QP2J938O,Tracksuit,7377112.0,Mia Taylor,41.0,Female,Germany,3.0,2255.28,1642.86,2018-05-02,In-Person,1.1,Bottoms,May,2018.0
VZH3TF5I,Shirt,3658115.0,Aarav Patel,16.0,Male,Italy,3.0,682.66,1523.97,2024-07-05,Online,7.9,Tops,July,2024.0
UQQK1O3J,Trousers,9162793.0,Amelia Johnson,63.0,Female,China,5.0,3362.56,1880.74,2019-07-13,In-Person,8.9,Bottoms,July,2019.0
3DPWORDU,Shorts,5392210.0,Emma Smith,25.0,Female,Mexico,2.0,1269.03,-236.71,2025-02-17,In-Person,6.3,Bottoms,February,2025.0
MWEML3GV,Floral Dress,6869632.0,Olivia Taylor,40.0,Male,Sweden,1.0,4854.73,1692.7,2020-11-26,In-Person,5.7,Dresses,November,2020.0
Z1PPO2H7,Hoodie,9912944.0,Isabella Johnson,16.0,Other,Germany,1.0,3469.38,27.23,2023-12-27,Online,2.2,Tops,December,2023.0
DJBUYBYE,Leggings,7225280.0,Lucas Taylor,48.0,Female,Denmark,1.0,1690.03,-319.79,2023-06-06,Online,9.9,Bottoms,,2023.0
96XMW97I,Crop Top,3109552.0,Liam Anderson,49.0,Female,Canada,1.0,3591.96,1220.67,2022-08-21,In-Person,8.9,Tops,August,2022.0
NYW4K2T1,Trousers,2234094.0,Amelia Anderson,34.0,Male,India,1.0,3408.11,715.12,2019-12-06,In-Person,8.2,Bottoms,December,2019.0
6ZZH041C,Overcoat,9723138.0,Sophia Sharma,29.0,Male,USA,1.0,1338.49,-373.59,2020-02-21,Online,8.8,Tops,February,2020.0
UMKTISCL,Floral Dress,1007627.0,Ethan Anderson,27.0,Male,France,5.0,2424.46,513.31,2024-05-06,In-Person,9.1,Dresses,May,2024.0
XU4AV5GP,Gown,2572725.0,Isabella Kumar,51.0,Other,India,1.0,3400.98,1694.21,2022-09-05,In-Person,1.6,Dresses,September,2022.0
BONNYSEI,Leggings,6986279.0,Lucas Patel,31.0,Other,USA,1.0,3774.62,493.49,2025-01-24,Online,2.2,Bottoms,January,2025.0
SGRQLX43,Hoodie,2413930.0,Mia Patel,61.0,Male,Argentina,5.0,4514.14,100.79,2024-06-14,In-Person,1.3,Tops,June,2024.0
UBZ2RH6M,Blazer,9880845.0,Liam Taylor,15.0,Other,Denmark,5.0,1754.47,448.24,2020-04-20,Online,2.6,Tops,April,2020.0
KB4QMSSR,Crop Top,5695818.0,Lucas Taylor,26.0,Male,France,4.0,2960.12,137.7,2020-01-07,Online,7.7,Tops,January,2020.0
9TJI4XA9,Blazer,7816351.0,Ethan Anderson,46.0,Other,Brazil,2.0,2414.57,863.64,2023-05-12,In-Person,3.2,Tops,May,2023.0
C3E0TIA8,Jacket,8208106.0,Noah Anderson,24.0,Male,France,4.0,4326.68,1704.46,2023-03-20,In-Person,7.6,Tops,March,2023.0
,Floral Dress,8782671.0,Mia Lee,47.0,Female,Canada,3.0,1460.98,1478.01,2020-06-16,In-Person,5.8,Dresses,September,2020.0
7KQAG8QN,Gown,191185.0,Lucas Patel,60.0,Male,UK,4.0,3003.89,1089.55,2019-08-02,Online,1.5,Dresses,August,2019.0
8VMUZKEW,T-shirt,7959267.0,Lucas Lee,37.0,Female,Spain,5.0,1133.69,-289.79,2023-06-20,In-Person,3.7,Tops,June,2023.0
54C3JI09,Jacket,2143868.0,Ethan Kumar,56.0,Male,UAE,,2927.84,1270.55,2024-05-21,Online,4.3,Tops,May,2024.0
CXPO8X39,Tank Top,4224992.0,Aarav Taylor,28.0,Male,Sweden,5.0,472.03,26.94,2022-10-03,Online,3.6,Tops,October,2025.0
N0DZ6XH5,Chinos,4625013.0,Mia Johnson,39.0,Male,France,2.0,1122.1,808.58,2019-01-22,Online,1.7,Bottoms,January,2019.0
3QE4W9WV,Blazer,4513023.0,Lucas Taylor,22.0,Other,India,3.0,4804.28,67.7,2024-05-19,In-Person,10.0,Tops,May,2024.0
RXY642KR,Overcoat,9523872.0,Noah Brown,28.0,Other,Germany,5.0,2081.04,1810.11,2025-09-17,In-Person,1.7,Tops,July,2018.0
W6JJJL7N,Skirt,1889667.0,Isabella Wilson,44.0,Female,Norway,5.0,1687.56,1485.93,2020-04-01,Online,1.6,Bottoms,April,2020.0
,Gown,9444027.0,Noah Lee,49.0,Other,Japan,3.0,3796.03,1418.4,2021-05-22,In-Person,1.7,Dresses,March,2021.0
MRW528H2,Trousers,2239837.0,Olivia Patel,43.0,Male,UAE,5.0,3176.49,777.32,2023-02-27,Online,8.6,Bottoms,February,2023.0
1VH84VZC,Jacket,3565100.0,Olivia Johnson,31.0,Other,Russia,1.0,614.32,1696.08,2024-10-26,In-Person,8.3,Tops,October,2024.0
ERQJPCBJ,Jacket,8834388.0,Lucas Patel,45.0,Male,UAE,4.0,4332.57,880.73,2025-04-27,In-Person,1.5,Tops,April,2025.0
SKY0NZ2C,,2293201.0,Olivia Smith,52.0,Other,Norway,1.0,3397.9,,2022-08-02,In-Person,9.7,Bottoms,August,2022.0
G4ZRE72B,Shirt,5741439.0,Mia Kumar,49.0,Female,Singapore,4.0,3727.09,748.53,2024-09-11,Online,8.7,Tops,September,2024.0
6UBX26AV,Leggings,7903870.0,Lucas Johnson,64.0,Male,Australia,5.0,3908.82,699.76,2019-03-18,Online,9.3,Bottoms,March,2019.0
XX69JAK3,Shorts,6349004.0,Ethan Taylor,21.0,Male,Italy,5.0,3870.68,937.81,2020-07-24,In-Person,4.4,Bottoms,July,2020.0
EKUQ5V6B,Jeans,8221419.0,Noah Patel,18.0,Male,Russia,4.0,961.51,62.72,2020-11-08,Online,8.2,Bottoms,November,2020.0
QJVVUJD2,Shorts,1789640.0,Liam Kumar,61.0,Male,India,1.0,1988.51,-338.13,2018-03-20,Online,5.1,Bottoms,March,2018.0
TYY8PARV,Floral Dress,244444.0,Isabella Brown,59.0,Male,Brazil,,2560.67,1156.74,2022-02-13,Online,1.6,Dresses,February,2022.0
75E85FTT,Chinos,204002.0,Noah Patel,20.0,Other,Argentina,5.0,2043.01,1907.43,2023-08-19,In-Person,8.2,Bottoms,August,2023.0
PS5K1IZT,Tank Top,9458627.0,Aarav Lee,21.0,Male,Russia,1.0,743.39,1700.34,2021-10-14,Online,5.7,Tops,October,2021.0
LE9VIRTU,Leggings,8330216.0,Liam Lee,52.0,Male,Switzerland,5.0,4266.07,1959.04,2021-05-09,In-Person,5.8,Bottoms,May,2021.0
8UUE3836,T-shirt,8707417.0,Olivia Kumar,31.0,Male,Argentina,5.0,1946.78,560.77,2018-11-22,In-Person,9.7,Tops,November,2018.0
HRZ1FTLH,Hoodie,123449.0,Amelia Sharma,54.0,Male,Sweden,3.0,3460.34,1308.5,2019-03-14,In-Person,6.7,Tops,March,2019.0
YB9PRJD6,Sweater,1268434.0,Emma Anderson,45.0,Female,Japan,1.0,2146.09,124.87,2022-04-04,Online,4.2,Tops,April,2022.0
CT8EDNRS,Skirt,471292.0,Noah Sharma,61.0,Female,Australia,3.0,4212.47,643.57,2024-03-24,In-Person,8.8,Bottoms,March,2024.0
UZ6P5ONE,Blazer,1852054.0,Isabella Lee,46.0,Male,UK,5.0,4332.56,318.2,2022-07-20,Online,5.3,Tops,July,2022.0
IYAZ0VNS,Skirt,5261930.0,Ethan Kumar,41.0,Other,Russia,1.0,1005.72,1088.28,2019-01-18,In-Person,6.2,Bottoms,January,2019.0
ZGLXMDJX,Chinos,401509.0,Sophia Anderson,50.0,Other,Sweden,3.0,3392.08,1239.28,2025-02-16,Online,2.0,Bottoms,February,2025.0
IQCJZ4VA,Skirt,4209249.0,Lucas Anderson,47.0,Other,Germany,3.0,2775.81,-235.72,2018-10-11,Online,2.6,Bottoms,,2021.0
XGQXED2Y,T-shirt,4165501.0,Amelia Lee,28.0,Other,Denmark,2.0,864.87,1424.81,2024-05-19,Online,8.7,Tops,May,2024.0
2NDILNQK,Blazer,3543049.0,Noah Sharma,39.0,Male,Brazil,5.0,1335.13,81.28,2018-08-23,Online,7.9,Tops,August,2018.0
JJJNJNVJ,Tracksuit,6385471.0,Lucas Brown,35.0,Other,India,2.0,296.29,1365.6,2022-09-25,Online,7.6,Bottoms,September,2022.0
9XI2DSGO,Crop Top,50319.0,Aarav Johnson,65.0,Female,Brazil,3.0,2765.95,42.31,2024-03-14,In-Person,5.5,Tops,March,2024.0
80H6Q1CH,Blazer,2790158.0,Ethan Wilson,54.0,Other,USA,5.0,2923.24,65.69,2021-08-01,Online,9.1,Tops,August,2021.0
KAE3H57R,Kurti,8069195.0,Noah Taylor,31.0,Other,Sweden,1.0,1858.95,,2023-06-21,Online,3.5,Bottoms,June,2023.0
IBI4USN6,Saree,9358434.0,Lucas Sharma,59.0,Female,Japan,2.0,807.84,474.08,2023-02-19,In-Person,3.8,Dresses,February,2023.0
RPVL2KAK,Jeans,5310822.0,Noah Taylor,15.0,Male,Japan,3.0,4221.63,1942.09,2023-02-13,In-Person,8.3,Bottoms,February,2023.0
4DUTE8XZ,Gown,1411316.0,Aarav Anderson,17.0,Male,Canada,1.0,2735.21,1550.82,2023-05-07,Online,7.6,Dresses,May,2023.0
RWVQQ32Z,Hoodie,1237614.0,Lucas Brown,52.0,Other,Brazil,5.0,4503.17,1550.21,2021-09-27,In-Person,8.1,Tops,September,2021.0
ZYV6ZEUY,Trousers,9662625.0,Liam Brown,51.0,Male,USA,4.0,741.2,-452.35,2022-01-14,Online,5.4,Bottoms,January,2022.0
X02E821S,Leggings,6955620.0,Liam Patel,48.0,Other,Netherlands,1.0,967.22,-48.4,2018-02-01,In-Person,6.7,Bottoms,February,2018.0
WHIL2ZEE,Leggings,8975500.0,Aarav Johnson,38.0,,France,1.0,1689.4,151.08,2024-09-05,In-Person,7.7,Bottoms,September,2024.0
HJTJ54Z0,Skirt,3762691.0,Liam Patel,43.0,Female,Singapore,5.0,3804.55,1805.45,2022-02-20,Online,2.5,Bottoms,February,2022.0
BYESXHSU,,4416905.0,Mia Brown,36.0,Male,Australia,4.0,4217.56,-236.99,2022-11-02,In-Person,2.8,Tops,November,2022.0
VIK9SHLV,Trousers,614377.0,Isabella Wilson,33.0,Other,Mexico,1.0,1482.04,1554.15,2024-07-03,In-Person,4.8,Bottoms,July,2024.0
U4LX6R1O,T-shirt,317670.0,Aarav Brown,33.0,Female,France,4.0,1286.85,363.96,2024-11-13,In-Person,7.2,Tops,November,2024.0
HWBPS8MQ,Tank Top,3407391.0,Emma Taylor,,Other,Norway,5.0,2364.35,918.69,2018-12-10,Online,4.6,Tops,December,2018.0
147S2EYA,Leggings,388856.0,Sophia Taylor,54.0,Female,Denmark,4.0,2569.66,75.6,2023-12-07,In-Person,6.0,Bottoms,December,2023.0
JGVNG357,Jeans,4164754.0,Emma Sharma,48.0,Other,China,1.0,2785.69,972.01,2019-05-13,In-Person,5.1,Bottoms,December,2019.0
KUX54FG9,Floral Dress,2274063.0,Sophia Kumar,53.0,Female,Japan,4.0,1044.75,-137.46,2025-10-04,In-Person,4.8,Dresses,October,2025.0
I6T1G0S2,Tracksuit,1940622.0,Aarav Kumar,20.0,Female,Netherlands,2.0,3268.98,401.56,2025-11-05,Online,2.2,Bottoms,October,2025.0
TO4U65F8,Sweater,2788876.0,Emma Anderson,18.0,Female,Germany,4.0,426.2,1162.55,2025-03-07,In-Person,8.6,Tops,March,2025.0
D7AC39K1,Crop Top,2154950.0,Lucas Smith,43.0,Female,Sweden,4.0,2748.91,-380.11,2021-11-04,Online,7.6,Tops,November,2021.0
VM9KGZ9A,Gown,1372080.0,Emma Brown,59.0,Male,Norway,2.0,4130.45,1981.26,2023-02-18,Online,9.2,Dresses,February,2023.0
L9W1ZOD7,Shirt,3864977.0,Lucas Patel,29.0,Male,UAE,1.0,519.08,1437.34,2021-08-12,,8.5,Tops,August,2021.0
1P6ME6RS,Blazer,1887278.0,Olivia Sharma,65.0,Other,Mexico,2.0,2225.3,1659.9,2024-03-13,In-Person,8.1,Tops,March,2024.0
NGR825XX,Hoodie,3538880.0,Ethan Taylor,57.0,Other,Mexico,3.0,2453.25,40.61,2020-11-03,Online,4.6,Tops,November,2020.0
0EF234X8,Kurti,9128083.0,Liam Anderson,42.0,Male,Australia,3.0,,1751.84,2023-04-06,Online,4.0,Dresses,April,2023.0
LPRW0XY6,Chinos,6618351.0,Emma Patel,57.0,Male,South Africa,3.0,1170.98,229.58,2023-10-19,In-Person,7.9,Tops,October,2023.0
KCHI9RPU,Trousers,7935107.0,Mia Lee,63.0,Male,Switzerland,3.0,2191.99,273.88,2020-06-13,Online,6.2,Bottoms,June,2020.0
D68RT1PF,Crop Top,499050.0,Noah Johnson,35.0,Female,Singapore,5.0,334.5,1269.77,2021-05-22,Online,5.7,Tops,May,2021.0
X5IHIWZI,Jacket,3653123.0,Liam Wilson,23.0,Other,South Africa,3.0,3133.55,1252.64,2022-11-12,Online,3.3,Tops,November,2022.0
IE37LNUQ,Tank Top,291431.0,Lucas Brown,62.0,Female,Switzerland,4.0,3806.26,-430.29,2025-06-24,,7.3,Tops,June,
KL2MFLMH,Shirt,345000.0,Isabella Kumar,57.0,Other,Canada,4.0,3354.12,-195.49,2019-10-08,In-Person,7.1,Tops,October,2019.0
WG3MD178,Jeans,2535453.0,Noah Brown,16.0,Other,Germany,5.0,3137.26,1710.83,2021-11-08,Online,8.5,Bottoms,November,2021.0
QGVSUHQB,Trousers,329795.0,Olivia Patel,52.0,Male,Netherlands,1.0,1423.28,1831.94,2024-11-23,Online,3.7,Bottoms,February,
PUTLIQMK,Gown,2003389.0,Emma Anderson,28.0,Male,UAE,3.0,4449.94,1775.23,2021-03-08,Online,1.3,Dresses,March,2021.0
061577I0,Jacket,5636058.0,Mia Anderson,33.0,Other,Denmark,4.0,1687.51,1141.72,2018-12-19,In-Person,2.8,Tops,December,2018.0
9BTTUV7R,Leggings,6272751.0,Noah Patel,29.0,Other,Denmark,2.0,1508.39,-200.27,2025-03-02,In-Person,2.6,Bottoms,March,2025.0
N2WLT24W,Saree,6796605.0,Aarav Johnson,32.0,Other,Germany,4.0,4628.14,-449.61,2025-07-28,Online,6.9,Dresses,July,2025.0
NX75IDYD,Trousers,8130814.0,Mia Johnson,35.0,Female,Netherlands,3.0,2751.1,326.39,2020-02-25,In-Person,3.8,Bottoms,February,2020.0
IGYNOYL3,Tracksuit,5651666.0,Sophia Lee,24.0,Other,India,1.0,1000.1,1968.84,2019-02-18,Online,2.8,Bottoms,February,2019.0
EQKJL8Y9,Jeans,893687.0,Amelia Smith,52.0,Female,Sweden,3.0,,-226.63,2020-05-01,Online,8.8,Bottoms,May,2020.0
FKHCRJBW,Saree,175247.0,Mia Lee,42.0,Other,Italy,1.0,750.93,972.0,2018-08-17,In-Person,2.0,Dresses,August,2018.0
COTY5C9H,Crop Top,1342823.0,Mia Anderson,56.0,,Brazil,2.0,4344.11,1891.87,2018-08-03,In-Person,9.6,Tops,August,2018.0
O9223B3T,Trousers,8048406.0,Emma Taylor,43.0,Other,UAE,5.0,4013.35,884.02,2019-02-08,In-Person,7.3,Bottoms,February,2019.0
CGH7A165,Chinos,2761426.0,Noah Brown,60.0,Other,Italy,1.0,3450.19,888.5,2020-08-07,In-Person,2.3,Bottoms,August,2020.0
VQY5XOU9,T-shirt,8585708.0,Aarav Smith,57.0,Other,UK,4.0,3045.85,178.5,2022-11-10,In-Person,1.8,Tops,November,2022.0
J4OLU8HZ,Saree,2038456.0,,37.0,Female,Mexico,5.0,1057.87,1359.17,2018-12-22,In-Person,3.6,Dresses,December,2018.0
MQEV06LL,T-shirt,1357803.0,Olivia Johnson,45.0,Male,USA,2.0,3719.29,1844.96,2022-07-03,In-Person,2.4,Tops,July,2022.0
K58LOAS1,Trousers,5212625.0,Isabella Anderson,15.0,Male,France,1.0,2829.38,-476.99,2021-02-14,In-Person,1.1,Bottoms,February,2021.0
1MT9A9C5,T-shirt,9749255.0,Amelia Johnson,65.0,Male,UAE,3.0,2813.2,-420.14,2023-03-14,Online,6.0,Tops,March,2023.0
N1CRE3LB,Sweater,520462.0,Aarav Anderson,16.0,Other,Canada,5.0,3153.22,295.55,2018-04-22,In-Person,1.6,Tops,April,2018.0
67G1ORTO,Chinos,7358920.0,Lucas Lee,36.0,Other,Japan,4.0,1810.4,1053.59,2020-12-23,In-Person,8.4,Bottoms,December,2020.0
83QV72OS,Trousers,6110968.0,Liam Taylor,36.0,Other,Netherlands,5.0,3491.3,-142.38,2021-05-04,Online,7.4,Bottoms,,2021.0
LJ4LDZVV,Trousers,5563225.0,Lucas Sharma,36.0,Other,Japan,5.0,4256.71,366.72,2018-10-01,In-Person,1.1,Bottoms,October,2018.0
IWUHWIAW,Hoodie,4420674.0,Sophia Johnson,51.0,Female,USA,2.0,1709.09,288.28,2019-10-17,Online,1.4,Tops,October,2019.0
KNWV584D,Tracksuit,4941398.0,Olivia Patel,46.0,Female,Italy,5.0,4980.09,1456.69,2020-12-06,Online,8.1,Bottoms,December,2020.0
GNOU0UUO,Shorts,7570633.0,Liam Smith,34.0,Female,Switzerland,4.0,3295.09,1744.76,2019-01-14,In-Person,1.6,Tops,January,2019.0
D5MTZUAD,Gown,3947816.0,Ethan Anderson,50.0,Male,Brazil,1.0,1732.63,-131.47,2018-05-10,In-Person,2.0,Dresses,May,2018.0
8WOVQ1RY,Shirt,5403462.0,Emma Lee,20.0,Other,Switzerland,2.0,1023.41,1208.35,2023-03-18,In-Person,9.4,Tops,March,2023.0
V8IGN7RM,Kurti,8976135.0,Olivia Smith,45.0,Male,Argentina,4.0,3696.82,1126.8,2019-11-03,In-Person,7.7,Dresses,November,2019.0
JM3GDM0U,Gown,5528722.0,Sophia Anderson,65.0,Female,India,2.0,507.35,381.8,2018-07-05,In-Person,9.6,Dresses,July,2018.0
291SMIUM,Trousers,8761117.0,Mia Wilson,64.0,Other,UK,5.0,4077.44,142.39,2018-04-24,Online,9.5,Bottoms,April,2018.0
3GQWYBFF,Shorts,1702300.0,Noah Johnson,52.0,Male,Singapore,3.0,2773.71,1602.43,2020-12-23,In-Person,4.9,Bottoms,December,2020.0
8KSFIUO7,Jacket,7479932.0,Noah Johnson,46.0,Male,UAE,3.0,3922.21,1889.54,2023-12-22,In-Person,5.2,Tops,December,2023.0
SJGA09BX,Saree,3076218.0,Sophia Smith,25.0,Male,Germany,5.0,3933.09,-45.42,2023-02-21,Online,2.5,Dresses,February,2023.0
DNI5VAAP,Shorts,7998766.0,Lucas Brown,39.0,Female,Japan,4.0,825.23,-39.13,2023-07-07,In-Person,7.1,Bottoms,July,2023.0
EDJCUWWX,Skirt,2347964.0,Lucas Smith,27.0,Other,Mexico,1.0,3189.52,1211.06,2024-05-01,Online,8.1,Bottoms,May,2024.0
5OWO5D30,Jacket,7782120.0,Olivia Wilson,45.0,Other,South Africa,4.0,4824.02,1008.3,2023-11-13,In-Person,2.1,Tops,November,2023.0
DY4ODZRS,Saree,9784184.0,Isabella Lee,64.0,Male,Denmark,5.0,2227.12,675.39,2023-01-28,Online,6.8,Dresses,January,2023.0
J6Q5KNX2,Jacket,5565262.0,Liam Taylor,43.0,Other,Canada,3.0,512.51,726.12,2020-03-07,Online,4.1,Tops,March,2020.0
AEM45U67,Saree,8722060.0,Isabella Anderson,65.0,Male,India,5.0,2312.8,1266.2,2020-02-12,In-Person,6.1,Dresses,November,2020.0
JNWZT6KC,Chinos,5509658.0,Sophia Sharma,31.0,Other,Germany,3.0,1872.94,1642.66,2024-02-15,In-Person,3.9,Bottoms,February,2024.0
4ILBTQJH,Jacket,4828050.0,Isabella Wilson,23.0,Male,Australia,1.0,4047.42,703.71,2024-05-24,Online,2.0,Tops,May,2024.0
M91HOTIC,Floral Dress,2636822.0,Ethan Taylor,,Other,Spain,2.0,4481.06,730.02,2020-09-23,Online,5.6,Dresses,February,2020.0
7780D27I,Blazer,831716.0,Mia Lee,45.0,Male,Canada,5.0,1552.37,99.04,2025-06-16,Online,9.5,Tops,June,2025.0
HUT46QC1,Overcoat,6658430.0,Amelia Patel,40.0,Other,Sweden,3.0,3739.9,1747.74,2019-11-26,In-Person,6.5,Tops,November,
D2GLDECC,Blazer,1465254.0,Amelia Smith,53.0,Male,UAE,2.0,3975.66,1425.43,2022-08-23,Online,1.4,Dresses,August,2022.0
CUMNLT4R,Shirt,2517964.0,Mia Lee,59.0,Other,India,3.0,4047.67,1636.66,2019-10-01,In-Person,1.3,Tops,February,2023.0
VG70L2OD,Gown,9170971.0,Noah Sharma,58.0,Other,Italy,4.0,4008.7,1750.45,2020-05-10,In-Person,9.3,Dresses,May,2020.0
S1VH6JVG,Jeans,6088043.0,Aarav Kumar,50.0,Female,Japan,3.0,1145.37,1921.62,2019-06-10,In-Person,7.7,Bottoms,June,2019.0
69NZJOOO,Crop Top,6543215.0,Isabella Johnson,45.0,Other,UAE,4.0,4611.13,761.92,2022-05-02,Online,9.1,Tops,May,2022.0
5CD0IDD1,Sweater,4618372.0,Mia Brown,27.0,Male,India,1.0,3781.96,-204.22,2018-03-08,Online,5.8,Tops,March,2018.0
PCVJ4A39,Jacket,8971607.0,Olivia Smith,47.0,Male,UAE,5.0,499.87,1187.47,2025-05-15,In-Person,8.5,Tops,May,2025.0
HTI3FQ18,Jeans,48544.0,Liam Johnson,32.0,Female,South Africa,3.0,815.51,1807.48,2021-01-17,Online,,Bottoms,January,2021.0
7CQLC8MW,Skirt,2738911.0,Amelia Anderson,54.0,Other,USA,1.0,2635.31,1183.79,,In-Person,5.0,Bottoms,June,2025.0
HCGG7WDL,Jacket,1716091.0,Ethan Johnson,24.0,Other,Spain,5.0,3876.41,-199.28,2021-04-08,Online,5.4,Tops,April,2021.0
NA6VWSSA,Crop Top,9783067.0,Lucas Sharma,17.0,Other,UAE,5.0,1264.56,1741.63,2023-09-20,Online,3.0,Tops,,2023.0
4816RDJP,Skirt,8688601.0,Amelia Brown,30.0,Female,Brazil,2.0,337.72,1613.04,2023-03-18,In-Person,8.9,Bottoms,April,2024.0
6CZ7J9MZ,Tank Top,7835767.0,Aarav Patel,48.0,Female,France,3.0,3206.32,,2020-09-25,Online,9.6,Tops,September,2020.0
BPMLQ00F,Gown,8922029.0,Liam Lee,36.0,Female,Sweden,4.0,2823.77,-244.74,2023-08-15,In-Person,2.2,Dresses,August,2023.0
OGZZO0AB,Saree,9121926.0,Isabella Patel,50.0,Other,Denmark,1.0,3091.37,704.54,2018-06-11,Online,5.9,Dresses,June,2018.0
QLRQLYP0,Jacket,2610257.0,Olivia Anderson,60.0,Other,Netherlands,3.0,3970.8,-417.78,2023-01-07,Online,4.6,Tops,January,2023.0
VIYHY7QF,Leggings,7844663.0,Amelia Brown,23.0,Male,Germany,2.0,948.42,,2021-12-13,Online,3.0,Bottoms,December,2021.0
RDBRAO44,Overcoat,3756072.0,Olivia Kumar,33.0,Female,Germany,3.0,1658.06,1779.93,2018-01-20,Online,8.7,Tops,January,2018.0
GG0P086D,Kurti,8604124.0,Emma Smith,41.0,,Italy,3.0,247.22,-19.65,2020-08-19,Online,5.1,Dresses,August,2020.0
41QDI1NE,Kurti,6606011.0,Olivia Sharma,36.0,Female,Netherlands,2.0,2630.57,1185.09,2022-10-16,In-Person,7.0,Dresses,October,2022.0
MKSQVZ8Z,Floral Dress,7938064.0,Sophia Kumar,50.0,Other,Canada,4.0,2469.67,1079.44,2022-10-24,Online,7.0,Dresses,October,2022.0
CEIOED7W,Skirt,9286253.0,Sophia Patel,18.0,Other,France,2.0,1579.15,1573.26,2021-12-20,Online,7.2,Bottoms,December,2021.0
RVMXPPTD,Trousers,9804750.0,Isabella Brown,,Male,Canada,5.0,3076.37,-166.39,2024-08-20,In-Person,6.9,Bottoms,August,2024.0
X8V2MNZ6,Trousers,8954345.0,Olivia Johnson,57.0,Other,UK,4.0,3079.94,-61.88,2018-03-18,In-Person,7.1,Bottoms,March,2018.0
XRIY2XNO,Gown,4314351.0,Ethan Kumar,21.0,Female,India,2.0,4205.74,1979.1,2021-09-09,Online,1.6,Dresses,September,2021.0
L3K20IKX,Saree,1953190.0,Noah Taylor,33.0,Other,Canada,5.0,1869.21,1272.87,2023-01-10,Online,2.5,Dresses,January,2023.0
TZM671LP,Blazer,3438668.0,Noah Lee,38.0,Female,Norway,4.0,2488.29,487.71,2020-02-03,In-Person,6.1,Tops,February,2020.0
4OS3HO02,Blazer,572424.0,Lucas Patel,41.0,Other,Netherlands,1.0,4696.1,1864.48,2025-12-01,In-Person,9.1,Tops,December,2025.0
SC4AT0UN,T-shirt,4724708.0,Mia Patel,45.0,Male,Singapore,3.0,3202.84,1467.63,2021-09-28,Online,1.0,Tops,September,2021.0
FQQDKMUX,Blazer,7110532.0,Lucas Johnson,59.0,Other,Spain,5.0,4251.01,994.87,2023-06-24,In-Person,4.5,Tops,June,2023.0
8W5ZJXU3,Overcoat,6935506.0,Emma Taylor,23.0,Female,Japan,2.0,3581.28,268.91,2019-03-19,Online,6.2,Tops,March,2019.0
QJ12KOXV,Overcoat,4159313.0,Ethan Patel,21.0,Male,China,4.0,4843.37,95.14,2020-02-10,Online,6.7,Tops,October,2020.0
B768E1PV,Trousers,5896948.0,Liam Kumar,36.0,Male,Japan,2.0,2426.51,-26.58,2019-04-13,Online,2.5,Bottoms,April,2019.0
5KUJX3K0,Gown,539348.0,Mia Wilson,42.0,Female,USA,3.0,1959.39,570.8,2024-10-13,In-Person,7.5,Dresses,December,2025.0
753K7J35,Skirt,8286722.0,Emma Lee,24.0,Male,Mexico,4.0,1882.92,-31.98,2023-11-07,In-Person,6.6,Bottoms,November,2023.0
5MJ9RNCT,Jeans,8628954.0,Noah Anderson,21.0,Other,Italy,4.0,4181.16,-206.18,2020-02-26,In-Person,8.1,Bottoms,February,2020.0
1XL84K14,Shorts,808642.0,Ethan Lee,29.0,Female,Brazil,3.0,1300.67,1641.77,2021-06-04,Online,2.8,Bottoms,June,2019.0
